university_id;grant_id;start_date;amount;name;creation_date;title;category;lab_id;extra_info;director_id;director_name;date_of_birth
352;76;17/05/2020;4604;Pierce PLC;01/07/2023;Key;quite;;;500076;Daniel Almeida;06/02/1987
215;76;26/07/2020;1226;Scott Ltd;23/07/2023;Key;quite;9.0;wife;500076;Daniel Almeida;06/02/1987
266;70;14/01/2023;3584;Alvarado, Sandoval and Larsen;08/09/2025;Minute;stage;;;500070;Clara Vieira;18/01/1981
110;70;08/03/2021;453;Davis-Carrillo;08/09/2021;Minute;stage;;;500070;Clara Vieira;18/01/1981
266;70;06/06/2024;4924;Alvarado, Sandoval and Larsen;08/09/2025;Minute;stage;;;500070;Clara Vieira;18/01/1981
453;70;27/03/2020;3728;Miller-Cooper;09/02/2025;Minute;stage;;;500070;Clara Vieira;18/01/1981
415;70;17/12/2021;1614;Pearson, Petty and Stewart;20/05/2021;Minute;stage;;;500070;Clara Vieira;18/01/1981
304;70;07/12/2025;2387;Jones PLC;17/11/2025;Minute;stage;;;500070;Clara Vieira;18/01/1981
179;70;14/01/2024;3846;Summers-Carter;29/10/2021;Minute;stage;154.0;daughter;500070;Clara Vieira;18/01/1981
32;70;03/05/2021;3513;Huff-Bradford;04/03/2025;Minute;stage;61.0;international;500070;Clara Vieira;18/01/1981
365;70;18/09/2020;2140;Ferguson PLC;19/08/2024;Minute;stage;;;500070;Clara Vieira;18/01/1981
98;70;31/01/2024;364;Lee-Perry;06/11/2022;Minute;stage;135.0;character;500070;Clara Vieira;18/01/1981
81;69;12/03/2022;1280;Lewis-Livingston;20/11/2021;From;maybe;;;500069;Clara Teixeira;15/11/1983
469;69;13/02/2025;1692;Hoffman-Evans;30/09/2024;From;maybe;;;500069;Clara Teixeira;15/11/1983
415;69;05/01/2026;2156;Pearson, Petty and Stewart;20/05/2021;From;maybe;;;500069;Clara Teixeira;15/11/1983
498;69;05/09/2024;1373;Clark, Lee and Kim;05/08/2022;From;maybe;;;500069;Clara Teixeira;15/11/1983
130;69;29/08/2020;1037;Rodriguez, Evans and Villanueva;30/12/2022;From;maybe;107.0;avoid;500069;Clara Teixeira;15/11/1983
498;69;01/06/2024;4624;Clark, Lee and Kim;05/08/2022;From;maybe;;;500069;Clara Teixeira;15/11/1983
112;69;07/02/2020;4553;Ruiz-Reed;13/10/2022;From;maybe;;;500069;Clara Teixeira;15/11/1983
189;69;29/08/2020;4120;Castro-Bennett;28/10/2023;From;maybe;63.0;yourself;500069;Clara Teixeira;15/11/1983
69;69;06/04/2022;523;French-Ferguson;24/06/2024;From;maybe;;;500069;Clara Teixeira;15/11/1983
148;68;07/03/2022;929;White-Hammond;19/12/2025;Bag;answer;114.0;often;500068;Clara Santos;24/05/1958
116;68;05/06/2022;3858;Mcpherson PLC;03/03/2025;Bag;answer;134.0;fall;500068;Clara Santos;24/05/1958
83;68;03/04/2021;4023;Collins-Bailey;11/04/2024;Bag;answer;;;500068;Clara Santos;24/05/1958
182;68;31/08/2025;4368;Martinez Group;19/08/2022;Bag;answer;;;500068;Clara Santos;24/05/1958
31;68;09/07/2022;2826;Brown Inc;30/01/2023;Bag;answer;;;500068;Clara Santos;24/05/1958
405;68;05/10/2024;3666;Rivera-Martinez;16/10/2024;Bag;answer;73.0;far;500068;Clara Santos;24/05/1958
405;68;05/10/2024;3666;Rivera-Martinez;16/10/2024;Bag;answer;101.0;bag;500068;Clara Santos;24/05/1958
135;68;16/09/2020;1020;Willis Ltd;01/12/2022;Bag;answer;;;500068;Clara Santos;24/05/1958
423;68;27/08/2024;4763;Cannon Group;13/08/2024;Bag;answer;121.0;interview;500068;Clara Santos;24/05/1958
194;68;25/08/2022;1638;Rice, Jones and Martin;16/11/2025;Bag;answer;78.0;send;500068;Clara Santos;24/05/1958
181;67;11/10/2023;1101;Schaefer-Jones;17/07/2022;Become;hot;;;500067;Clara Ramos;27/08/1982
171;67;25/10/2020;1460;Wilson Group;01/12/2022;Become;hot;5.0;involve;500067;Clara Ramos;27/08/1982
171;67;25/10/2020;1460;Wilson Group;01/12/2022;Become;hot;7.0;in;500067;Clara Ramos;27/08/1982
171;67;25/10/2020;1460;Wilson Group;01/12/2022;Become;hot;14.0;often;500067;Clara Ramos;27/08/1982
110;67;22/05/2021;4784;Davis-Carrillo;08/09/2021;Become;hot;;;500067;Clara Ramos;27/08/1982
439;66;16/02/2023;2661;Rodriguez Group;22/02/2021;I;mean;;;500066;Clara Quaresma;09/07/1961
289;66;06/10/2023;2644;Weaver Inc;22/01/2023;I;mean;6.0;present;500066;Clara Quaresma;09/07/1961
289;66;06/10/2023;2644;Weaver Inc;22/01/2023;I;mean;196.0;could;500066;Clara Quaresma;09/07/1961
461;66;13/05/2020;2457;Scott Ltd;02/04/2021;I;mean;;;500066;Clara Quaresma;09/07/1961
116;66;17/11/2022;3928;Mcpherson PLC;03/03/2025;I;mean;134.0;fall;500066;Clara Quaresma;09/07/1961
219;66;15/06/2021;4070;Matthews-Kelly;26/10/2024;I;mean;;;500066;Clara Quaresma;09/07/1961
462;66;27/07/2025;3332;Mcneil Inc;06/06/2024;I;mean;86.0;science;500066;Clara Quaresma;09/07/1961
109;66;05/03/2024;3807;Miranda, Lane and Baird;18/10/2022;I;mean;85.0;audience;500066;Clara Quaresma;09/07/1961
109;66;05/03/2024;3807;Miranda, Lane and Baird;18/10/2022;I;mean;111.0;talk;500066;Clara Quaresma;09/07/1961
474;66;01/11/2020;755;Brown and Sons;03/03/2021;I;mean;32.0;look;500066;Clara Quaresma;09/07/1961
254;66;16/01/2025;4301;Benson Group;31/08/2023;I;mean;;;500066;Clara Quaresma;09/07/1961
314;66;22/04/2022;2209;Sanford LLC;22/08/2022;I;mean;181.0;fill;500066;Clara Quaresma;09/07/1961
124;65;19/09/2021;612;Clark-Davis;04/08/2023;Very;agency;;;500065;Clara Pereira;26/10/1965
40;65;25/04/2021;2546;Moore, Thompson and Rios;14/01/2024;Very;agency;;;500065;Clara Pereira;26/10/1965
29;65;01/09/2020;4322;Herman PLC;03/04/2025;Very;agency;;;500065;Clara Pereira;26/10/1965
235;65;09/10/2020;4599;Gill and Sons;14/09/2023;Very;agency;;;500065;Clara Pereira;26/10/1965
322;65;28/08/2025;3859;Strong Group;01/01/2025;Very;agency;;;500065;Clara Pereira;26/10/1965
393;65;15/04/2021;2948;Silva, Walker and Molina;29/12/2021;Very;agency;65.0;we;500065;Clara Pereira;26/10/1965
460;65;29/10/2025;586;Brown, Owens and Mcconnell;30/03/2024;Very;agency;180.0;instead;500065;Clara Pereira;26/10/1965
109;65;03/05/2024;3706;Miranda, Lane and Baird;18/10/2022;Very;agency;85.0;audience;500065;Clara Pereira;26/10/1965
109;65;03/05/2024;3706;Miranda, Lane and Baird;18/10/2022;Very;agency;111.0;talk;500065;Clara Pereira;26/10/1965
122;65;29/03/2023;4456;Drake-Spence;17/07/2025;Very;agency;97.0;better;500065;Clara Pereira;26/10/1965
45;65;30/09/2024;2567;Carney-Smith;02/09/2024;Very;agency;136.0;window;500065;Clara Pereira;26/10/1965
471;65;02/09/2025;2569;Mccarthy PLC;06/07/2023;Very;agency;167.0;main;500065;Clara Pereira;26/10/1965
474;65;11/07/2024;2804;Brown and Sons;03/03/2021;Very;agency;32.0;look;500065;Clara Pereira;26/10/1965
213;65;03/07/2022;1340;Stephens-Chavez;24/12/2024;Very;agency;87.0;both;500065;Clara Pereira;26/10/1965
225;64;29/08/2024;3168;Allen, Arroyo and Moore;28/02/2021;Poor;now;92.0;too;500064;Clara Oliveira;17/06/1979
225;64;29/08/2024;3168;Allen, Arroyo and Moore;28/02/2021;Poor;now;191.0;here;500064;Clara Oliveira;17/06/1979
498;64;22/05/2024;3991;Clark, Lee and Kim;05/08/2022;Poor;now;;;500064;Clara Oliveira;17/06/1979
211;64;12/02/2024;2550;Patrick-Ponce;15/01/2025;Poor;now;175.0;at;500064;Clara Oliveira;17/06/1979
469;64;03/10/2024;286;Hoffman-Evans;30/09/2024;Poor;now;;;500064;Clara Oliveira;17/06/1979
180;64;09/04/2021;3169;Chandler, Bauer and Walter;10/06/2023;Poor;now;137.0;century;500064;Clara Oliveira;17/06/1979
464;64;21/01/2020;3669;Waters LLC;04/09/2022;Poor;now;;;500064;Clara Oliveira;17/06/1979
258;64;15/11/2025;4879;Cantrell, Evans and Guerrero;31/01/2023;Poor;now;;;500064;Clara Oliveira;17/06/1979
288;64;03/02/2024;417;Andrade, Matthews and Lewis;04/04/2021;Poor;now;31.0;price;500064;Clara Oliveira;17/06/1979
288;64;12/01/2022;4011;Andrade, Matthews and Lewis;04/04/2021;Poor;now;31.0;price;500064;Clara Oliveira;17/06/1979
452;63;05/01/2023;4858;Mitchell-Wolf;04/01/2023;Magazine;way;109.0;forget;500063;Clara Nogueira;01/08/1986
452;63;05/01/2023;4858;Mitchell-Wolf;04/01/2023;Magazine;way;133.0;likely;500063;Clara Nogueira;01/08/1986
390;63;12/05/2022;4173;Vazquez, Singleton and Cruz;08/01/2024;Magazine;way;179.0;foreign;500063;Clara Nogueira;01/08/1986
174;63;27/03/2022;1083;Williams-Moore;24/11/2024;Magazine;way;;;500063;Clara Nogueira;01/08/1986
492;63;20/05/2022;4226;Christian, Walker and Nelson;21/04/2025;Magazine;way;;;500063;Clara Nogueira;01/08/1986
352;63;23/07/2022;3325;Pierce PLC;01/07/2023;Magazine;way;;;500063;Clara Nogueira;01/08/1986
45;63;27/06/2025;4926;Carney-Smith;02/09/2024;Magazine;way;136.0;window;500063;Clara Nogueira;01/08/1986
186;63;10/01/2024;2228;Mason, Foster and Woodward;29/12/2022;Magazine;way;;;500063;Clara Nogueira;01/08/1986
270;63;16/02/2021;2948;Garcia Ltd;31/05/2021;Magazine;way;;;500063;Clara Nogueira;01/08/1986
452;63;05/03/2022;818;Mitchell-Wolf;04/01/2023;Magazine;way;109.0;forget;500063;Clara Nogueira;01/08/1986
452;63;05/03/2022;818;Mitchell-Wolf;04/01/2023;Magazine;way;133.0;likely;500063;Clara Nogueira;01/08/1986
321;63;24/04/2025;1592;Leon LLC;13/11/2024;Magazine;way;;;500063;Clara Nogueira;01/08/1986
248;63;26/11/2020;2205;Edwards LLC;10/01/2025;Magazine;way;;;500063;Clara Nogueira;01/08/1986
35;62;14/12/2024;2090;Salinas-Barry;29/08/2024;Left;sit;;;500062;Clara Martins;01/01/1984
353;62;24/08/2024;3818;Roach, Terry and Estrada;30/12/2024;Left;sit;48.0;partner;500062;Clara Martins;01/01/1984
433;62;18/01/2026;3481;Mitchell and Sons;15/07/2025;Left;sit;;;500062;Clara Martins;01/01/1984
216;62;27/12/2024;2898;Villarreal, Roach and Coleman;05/09/2024;Left;sit;;;500062;Clara Martins;01/01/1984
74;62;17/05/2023;292;Donovan-Patel;15/11/2024;Left;sit;;;500062;Clara Martins;01/01/1984
175;62;04/09/2025;2047;Wilson-Dennis;23/05/2021;Left;sit;112.0;inside;500062;Clara Martins;01/01/1984
152;62;19/02/2023;518;Burton-Collier;27/02/2024;Left;sit;;;500062;Clara Martins;01/01/1984
242;62;29/01/2020;690;Hernandez Ltd;16/05/2025;Left;sit;64.0;study;500062;Clara Martins;01/01/1984
281;62;26/10/2022;3957;Mccarty-Bailey;29/01/2025;Left;sit;;;500062;Clara Martins;01/01/1984
198;62;30/06/2025;4149;Molina LLC;17/01/2022;Left;sit;38.0;know;500062;Clara Martins;01/01/1984
481;62;27/11/2023;2086;Miller, Taylor and Smith;09/09/2023;Left;sit;;;500062;Clara Martins;01/01/1984
227;62;04/03/2024;799;Miller, Parker and Parker;16/01/2026;Left;sit;;;500062;Clara Martins;01/01/1984
108;62;03/01/2025;4592;Franklin, Murphy and Logan;01/08/2022;Left;sit;;;500062;Clara Martins;01/01/1984
443;62;11/11/2020;1197;Gray and Sons;14/11/2021;Left;sit;;;500062;Clara Martins;01/01/1984
478;62;21/11/2025;399;Rodriguez Inc;14/12/2024;Left;sit;189.0;process;500062;Clara Martins;01/01/1984
245;61;23/06/2020;1536;Baker, Hill and Villegas;06/07/2023;Cultural;since;;;500061;Clara Lopes;18/08/1979
375;61;19/02/2025;674;Martin-White;23/10/2023;Cultural;since;;;500061;Clara Lopes;18/08/1979
170;61;25/01/2026;570;Anderson-Hart;20/03/2025;Cultural;since;;;500061;Clara Lopes;18/08/1979
6;61;17/09/2022;2005;Cunningham LLC;18/09/2025;Cultural;since;195.0;beyond;500061;Clara Lopes;18/08/1979
104;61;12/09/2022;3074;Merritt-Williams;14/10/2023;Cultural;since;;;500061;Clara Lopes;18/08/1979
376;61;05/11/2023;4652;Miller, Mendoza and Martinez;19/05/2025;Cultural;since;16.0;trial;500061;Clara Lopes;18/08/1979
376;61;05/11/2023;4652;Miller, Mendoza and Martinez;19/05/2025;Cultural;since;116.0;who;500061;Clara Lopes;18/08/1979
434;61;16/11/2025;4148;Bryant-Young;24/10/2023;Cultural;since;1.0;table;500061;Clara Lopes;18/08/1979
487;60;30/12/2020;3543;Williams, Collins and Mccarthy;11/10/2021;Account;personal;;;500060;Clara Jardim;12/05/1967
360;60;01/02/2026;334;Lin-Aguilar;12/10/2022;Account;personal;;;500060;Clara Jardim;12/05/1967
317;60;02/08/2023;3630;Vasquez-Dixon;19/07/2025;Account;personal;;;500060;Clara Jardim;12/05/1967
60;60;29/02/2024;3637;Maynard, Evans and Rivera;12/09/2022;Account;personal;;;500060;Clara Jardim;12/05/1967
488;60;01/11/2025;3446;White, Fischer and Brown;13/12/2022;Account;personal;;;500060;Clara Jardim;12/05/1967
267;60;06/10/2023;264;Martinez PLC;16/04/2023;Account;personal;;;500060;Clara Jardim;12/05/1967
265;60;18/11/2025;3145;Oconnor-Jimenez;11/07/2021;Account;personal;;;500060;Clara Jardim;12/05/1967
425;59;03/02/2023;4643;Trujillo-Torres;03/06/2022;Research;early;;;500059;Clara Ibrahim;13/10/1986
272;59;30/07/2023;3513;Cuevas-Brown;10/04/2025;Research;early;58.0;hear;500059;Clara Ibrahim;13/10/1986
253;59;29/11/2020;3420;Sawyer, Ball and Duke;06/10/2025;Research;early;;;500059;Clara Ibrahim;13/10/1986
141;59;06/10/2022;3604;Cruz, Wright and Strickland;27/01/2026;Research;early;94.0;ground;500059;Clara Ibrahim;13/10/1986
95;59;26/11/2024;1681;Cameron Inc;15/06/2021;Research;early;;;500059;Clara Ibrahim;13/10/1986
245;59;13/03/2022;4881;Baker, Hill and Villegas;06/07/2023;Research;early;;;500059;Clara Ibrahim;13/10/1986
189;59;15/08/2025;1587;Castro-Bennett;28/10/2023;Research;early;63.0;yourself;500059;Clara Ibrahim;13/10/1986
430;59;18/01/2021;3187;Hernandez, Harris and Gomez;12/01/2022;Research;early;;;500059;Clara Ibrahim;13/10/1986
192;58;27/04/2023;3281;Pratt, Anderson and Morales;22/07/2024;Example;process;;;500058;Clara Henriques;24/10/1964
139;58;11/03/2020;4550;Reed LLC;24/05/2024;Example;process;124.0;face;500058;Clara Henriques;24/10/1964
322;58;09/06/2022;832;Strong Group;01/01/2025;Example;process;;;500058;Clara Henriques;24/10/1964
232;58;11/04/2025;4348;Moore-Ford;25/09/2023;Example;process;;;500058;Clara Henriques;24/10/1964
106;58;12/03/2025;242;Blackwell, Sanders and Mccarty;13/03/2023;Example;process;;;500058;Clara Henriques;24/10/1964
485;58;12/03/2025;2727;Wagner and Sons;12/10/2021;Example;process;;;500058;Clara Henriques;24/10/1964
64;58;23/03/2020;1472;Rivera-Romero;12/08/2023;Example;process;141.0;everyone;500058;Clara Henriques;24/10/1964
251;58;22/08/2022;1911;Montoya-Oneill;08/10/2025;Example;process;;;500058;Clara Henriques;24/10/1964
396;58;29/09/2022;1709;Sellers, Tucker and Wilson;22/10/2024;Example;process;;;500058;Clara Henriques;24/10/1964
271;57;06/04/2022;3168;Aguilar-Camacho;31/08/2021;While;bad;;;500057;Clara Gomes;01/12/1958
402;57;22/10/2023;3431;Villarreal, Terry and Watkins;18/10/2021;While;bad;;;500057;Clara Gomes;01/12/1958
356;57;20/01/2025;451;King, Howard and Stevens;17/10/2025;While;bad;;;500057;Clara Gomes;01/12/1958
492;57;24/01/2020;822;Christian, Walker and Nelson;21/04/2025;While;bad;;;500057;Clara Gomes;01/12/1958
408;57;23/04/2020;4683;Robbins, May and Grant;29/09/2023;While;bad;;;500057;Clara Gomes;01/12/1958
243;57;20/01/2026;1243;Moss, Fernandez and Gentry;18/05/2023;While;bad;;;500057;Clara Gomes;01/12/1958
69;57;30/12/2021;3878;French-Ferguson;24/06/2024;While;bad;;;500057;Clara Gomes;01/12/1958
363;57;26/09/2023;4869;Hoffman Inc;23/07/2023;While;bad;;;500057;Clara Gomes;01/12/1958
295;57;28/09/2020;841;Kirby, Davis and Mclaughlin;01/05/2021;While;bad;33.0;full;500057;Clara Gomes;01/12/1958
222;57;13/11/2024;3348;Cruz, Simmons and Sampson;08/04/2021;While;bad;;;500057;Clara Gomes;01/12/1958
360;56;12/06/2021;3119;Lin-Aguilar;12/10/2022;Single;imagine;;;500056;Clara Ferreira;23/03/1980
434;56;23/05/2022;1780;Bryant-Young;24/10/2023;Single;imagine;1.0;table;500056;Clara Ferreira;23/03/1980
481;56;01/11/2023;2069;Miller, Taylor and Smith;09/09/2023;Single;imagine;;;500056;Clara Ferreira;23/03/1980
335;56;27/07/2021;3297;Thompson Group;29/03/2024;Single;imagine;76.0;again;500056;Clara Ferreira;23/03/1980
446;56;29/06/2024;2185;Wilson Group;30/04/2022;Single;imagine;;;500056;Clara Ferreira;23/03/1980
373;56;28/03/2021;1532;Smith, Wright and Hodges;25/02/2022;Single;imagine;;;500056;Clara Ferreira;23/03/1980
131;56;02/04/2022;282;Park Group;22/06/2024;Single;imagine;;;500056;Clara Ferreira;23/03/1980
70;56;03/11/2020;269;Thompson, Rosario and Weaver;01/05/2021;Single;imagine;68.0;involve;500056;Clara Ferreira;23/03/1980
113;56;22/08/2024;145;Hurley LLC;17/09/2025;Single;imagine;;;500056;Clara Ferreira;23/03/1980
482;56;26/03/2023;750;Briggs-Martin;09/05/2022;Single;imagine;;;500056;Clara Ferreira;23/03/1980
94;56;01/03/2023;2019;Garza LLC;19/01/2024;Single;imagine;;;500056;Clara Ferreira;23/03/1980
236;56;11/07/2021;847;Kirby, Bishop and Conrad;21/09/2023;Single;imagine;;;500056;Clara Ferreira;23/03/1980
303;75;09/04/2024;3387;Brown-Thompson;20/07/2025;People;the;129.0;nearly;500075;Clara Faria;22/06/1979
9;75;23/07/2024;1775;Wallace-Goodman;17/03/2025;People;the;77.0;land;500075;Clara Faria;22/06/1979
294;75;17/08/2024;3348;Callahan Group;25/12/2024;People;the;;;500075;Clara Faria;22/06/1979
54;75;26/10/2022;4220;Cunningham-Holt;12/09/2025;People;the;;;500075;Clara Faria;22/06/1979
171;75;18/06/2021;2628;Wilson Group;01/12/2022;People;the;5.0;involve;500075;Clara Faria;22/06/1979
171;75;18/06/2021;2628;Wilson Group;01/12/2022;People;the;7.0;in;500075;Clara Faria;22/06/1979
171;75;18/06/2021;2628;Wilson Group;01/12/2022;People;the;14.0;often;500075;Clara Faria;22/06/1979
293;75;16/10/2021;2638;Ortega-Harmon;17/09/2023;People;the;103.0;that;500075;Clara Faria;22/06/1979
84;75;01/04/2023;133;Harrington LLC;09/11/2022;People;the;;;500075;Clara Faria;22/06/1979
196;75;15/09/2023;1476;Jordan-Hart;19/05/2023;People;the;193.0;let;500075;Clara Faria;22/06/1979
284;75;16/07/2021;3397;Russell, Delgado and Carlson;22/08/2023;People;the;11.0;simple;500075;Clara Faria;22/06/1979
377;55;12/05/2022;2935;Howell, Miller and Thomas;10/01/2025;Hundred;quality;;;500055;Clara Esteves;30/09/1978
242;55;06/06/2024;104;Hernandez Ltd;16/05/2025;Hundred;quality;64.0;study;500055;Clara Esteves;30/09/1978
344;55;07/02/2023;350;Moore-Watson;23/10/2021;Hundred;quality;;;500055;Clara Esteves;30/09/1978
487;55;29/09/2022;4135;Williams, Collins and Mccarthy;11/10/2021;Hundred;quality;;;500055;Clara Esteves;30/09/1978
234;55;28/01/2024;4042;Lee, Green and Juarez;16/05/2023;Hundred;quality;53.0;notice;500055;Clara Esteves;30/09/1978
253;55;13/04/2021;946;Sawyer, Ball and Duke;06/10/2025;Hundred;quality;;;500055;Clara Esteves;30/09/1978
258;74;01/08/2025;364;Cantrell, Evans and Guerrero;31/01/2023;Simple;plant;;;500074;Clara Domingues;13/12/1962
53;74;29/04/2024;435;Richardson-Harris;02/12/2022;Simple;plant;;;500074;Clara Domingues;13/12/1962
13;74;11/02/2021;4106;Prince PLC;18/05/2022;Simple;plant;;;500074;Clara Domingues;13/12/1962
232;74;30/05/2023;2364;Moore-Ford;25/09/2023;Simple;plant;;;500074;Clara Domingues;13/12/1962
164;74;21/03/2025;1187;Holland, Doyle and Harvey;08/04/2022;Simple;plant;113.0;model;500074;Clara Domingues;13/12/1962
183;74;11/04/2024;1346;Bradley Group;08/01/2025;Simple;plant;;;500074;Clara Domingues;13/12/1962
326;74;14/02/2024;897;Smith-Davidson;19/08/2022;Simple;plant;26.0;source;500074;Clara Domingues;13/12/1962
490;74;21/07/2022;4628;Sims, Nelson and Serrano;03/11/2021;Simple;plant;;;500074;Clara Domingues;13/12/1962
288;74;01/01/2024;201;Andrade, Matthews and Lewis;04/04/2021;Simple;plant;31.0;price;500074;Clara Domingues;13/12/1962
203;74;01/06/2020;1956;Huff-Mccoy;25/04/2025;Simple;plant;;;500074;Clara Domingues;13/12/1962
208;74;19/12/2025;4332;Mccarthy LLC;01/04/2022;Simple;plant;49.0;provide;500074;Clara Domingues;13/12/1962
374;74;10/07/2021;1579;Miles-Jimenez;09/12/2021;Simple;plant;;;500074;Clara Domingues;13/12/1962
302;54;09/07/2023;2475;Huang, Short and Yates;31/08/2023;Each;focus;;;500054;Clara Dias;09/11/1982
277;54;10/05/2023;3999;Cobb and Sons;29/05/2025;Each;focus;;;500054;Clara Dias;09/11/1982
213;54;02/01/2024;3447;Stephens-Chavez;24/12/2024;Each;focus;87.0;both;500054;Clara Dias;09/11/1982
330;54;11/05/2022;2741;Bates Group;29/05/2022;Each;focus;;;500054;Clara Dias;09/11/1982
427;54;30/07/2021;1834;Larson, Gonzalez and Moore;04/06/2024;Each;focus;166.0;cold;500054;Clara Dias;09/11/1982
427;54;30/07/2021;1834;Larson, Gonzalez and Moore;04/06/2024;Each;focus;173.0;meet;500054;Clara Dias;09/11/1982
196;54;03/08/2020;1817;Jordan-Hart;19/05/2023;Each;focus;193.0;let;500054;Clara Dias;09/11/1982
419;54;07/11/2023;4191;Larson, Leon and Cohen;17/11/2023;Each;focus;;;500054;Clara Dias;09/11/1982
45;54;27/05/2023;4749;Carney-Smith;02/09/2024;Each;focus;136.0;window;500054;Clara Dias;09/11/1982
235;54;21/02/2024;3651;Gill and Sons;14/09/2023;Each;focus;;;500054;Clara Dias;09/11/1982
454;54;20/07/2024;836;Bryan Group;23/08/2021;Each;focus;;;500054;Clara Dias;09/11/1982
35;54;24/10/2020;614;Salinas-Barry;29/08/2024;Each;focus;;;500054;Clara Dias;09/11/1982
382;54;17/01/2020;1449;Pena-Carey;29/07/2024;Each;focus;;;500054;Clara Dias;09/11/1982
423;54;27/07/2021;2721;Cannon Group;13/08/2024;Each;focus;121.0;interview;500054;Clara Dias;09/11/1982
317;54;24/07/2022;4470;Vasquez-Dixon;19/07/2025;Each;focus;;;500054;Clara Dias;09/11/1982
370;54;28/10/2024;2280;Logan, Torres and Murphy;04/04/2022;Each;focus;84.0;writer;500054;Clara Dias;09/11/1982
381;73;31/07/2023;1158;Jarvis-Gutierrez;24/11/2022;Stand;now;;;500073;Clara Correia;12/09/1988
47;73;29/01/2023;2928;Peterson, Fletcher and Myers;30/11/2021;Stand;now;;;500073;Clara Correia;12/09/1988
55;73;08/05/2024;4920;Rhodes and Sons;05/07/2024;Stand;now;;;500073;Clara Correia;12/09/1988
74;73;02/11/2023;3165;Donovan-Patel;15/11/2024;Stand;now;;;500073;Clara Correia;12/09/1988
233;73;09/10/2025;4349;Lawrence-Cervantes;23/11/2024;Stand;now;;;500073;Clara Correia;12/09/1988
342;73;02/04/2023;3441;Soto and Sons;05/09/2021;Stand;now;;;500073;Clara Correia;12/09/1988
467;73;19/12/2020;4088;Lopez PLC;17/02/2023;Stand;now;110.0;away;500073;Clara Correia;12/09/1988
349;73;08/09/2022;1161;Kelly Group;05/10/2021;Stand;now;153.0;bring;500073;Clara Correia;12/09/1988
62;73;20/06/2025;1387;Joseph-Phillips;11/05/2021;Stand;now;142.0;he;500073;Clara Correia;12/09/1988
62;73;20/06/2025;1387;Joseph-Phillips;11/05/2021;Stand;now;160.0;doctor;500073;Clara Correia;12/09/1988
62;73;20/06/2025;1387;Joseph-Phillips;11/05/2021;Stand;now;169.0;resource;500073;Clara Correia;12/09/1988
198;73;15/06/2020;2270;Molina LLC;17/01/2022;Stand;now;38.0;know;500073;Clara Correia;12/09/1988
190;73;02/10/2024;3722;Chen, Rasmussen and Pena;04/04/2022;Stand;now;;;500073;Clara Correia;12/09/1988
483;53;10/11/2021;3391;Norris-Gordon;27/10/2021;Door;east;;;500053;Clara Cardoso;31/05/1985
205;53;19/08/2020;2317;Neal, Cook and Thompson;09/09/2025;Door;east;;;500053;Clara Cardoso;31/05/1985
460;53;14/03/2024;2827;Brown, Owens and Mcconnell;30/03/2024;Door;east;180.0;instead;500053;Clara Cardoso;31/05/1985
271;53;13/12/2021;1476;Aguilar-Camacho;31/08/2021;Door;east;;;500053;Clara Cardoso;31/05/1985
484;53;02/07/2020;3828;Stout LLC;05/06/2022;Door;east;;;500053;Clara Cardoso;31/05/1985
294;53;31/01/2020;1275;Callahan Group;25/12/2024;Door;east;;;500053;Clara Cardoso;31/05/1985
291;53;25/11/2022;4718;Hart-Casey;26/04/2022;Door;east;;;500053;Clara Cardoso;31/05/1985
371;53;18/09/2021;2601;Garner, Meza and Lloyd;21/01/2023;Door;east;190.0;follow;500053;Clara Cardoso;31/05/1985
467;53;15/11/2022;283;Lopez PLC;17/02/2023;Door;east;110.0;away;500053;Clara Cardoso;31/05/1985
256;53;04/02/2022;4817;Williams-Knight;07/10/2022;Door;east;;;500053;Clara Cardoso;31/05/1985
101;53;22/02/2024;2186;Mckee, Robinson and White;21/08/2021;Door;east;;;500053;Clara Cardoso;31/05/1985
266;72;18/06/2021;1187;Alvarado, Sandoval and Larsen;08/09/2025;Contain;break;;;500072;Clara Batista;29/04/1977
200;72;31/01/2023;765;Chase-Soto;15/09/2025;Contain;break;;;500072;Clara Batista;29/04/1977
93;72;26/11/2024;1677;Johnson-Fernandez;19/11/2021;Contain;break;;;500072;Clara Batista;29/04/1977
7;72;02/01/2023;296;Edwards-Robles;02/10/2021;Contain;break;41.0;language;500072;Clara Batista;29/04/1977
7;72;02/01/2023;296;Edwards-Robles;02/10/2021;Contain;break;122.0;gas;500072;Clara Batista;29/04/1977
364;72;29/04/2023;507;Bush-Smith;13/10/2023;Contain;break;;;500072;Clara Batista;29/04/1977
411;72;07/07/2022;205;Gonzalez-Lopez;24/03/2023;Contain;break;172.0;world;500072;Clara Batista;29/04/1977
212;72;27/06/2024;4705;Ortiz Group;15/11/2024;Contain;break;99.0;fine;500072;Clara Batista;29/04/1977
81;72;07/03/2023;4179;Lewis-Livingston;20/11/2021;Contain;break;;;500072;Clara Batista;29/04/1977
421;72;21/07/2025;2189;Davis-Williams;09/07/2022;Contain;break;162.0;shake;500072;Clara Batista;29/04/1977
209;52;19/07/2020;182;Arnold, Mcfarland and Lee;03/03/2025;Art;manager;;;500052;Clara Barbosa;13/09/1984
77;52;28/01/2026;1956;Alexander-Weber;22/04/2025;Art;manager;57.0;debate;500052;Clara Barbosa;13/09/1984
